alt_name_x,gubernia,href,lat,long,name,province,google_maps,jewish_gen,usbgn,alt_name_y,notes,population,region,pop1,year1,pop2,year2,pop_diff,year_diff,pop_diff_year,google_lat,google_long
?,Piotrkow,/town/widawa.htm,51?26',18?57',Widawa,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.433333,18.95+(Widawa)&ie=UTF8&ll=51.433333,18.95&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.433333&long=18.95,-534832,"Alternate?names: Widawa [Pol], Vidava [Yid, Rus]","Russian: ??????.   Hebrew: ???????  
31 miles SW of ??d?, 13 miles SW of ?ask, 12 miles S of Zdu?ska Wola.","968 (in 1857), 773 (in 1921)",Piotrkow,968,1857,773,1921,-195.0,64.0,-3.046875,51.433333,18.95
Vandsburg,?,/town/wiecbork.htm,53?21',17?30',Wiecbork,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.35,17.5+(Wiecbork)&ie=UTF8&ll=53.35,17.5&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.35&long=17.5,-534874,"Alternate?names: Wi?cbork [Pol], Vandsburg [Ger], Vientsbork, Wiencbork","Hebrew: ?????????
25 miles NW of Bydgoszcz (Bromberg).",312 (in 1865),Prussia,312,1865,,,,,,53.35,17.5
Veisiejai,?,/town/wiejsieje.htm,54?06',23?42',Wiejsieje,Bialystok,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=54.1,23.7+(Wiejsieje)&ie=UTF8&ll=54.1,23.7&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=54.1&long=23.7,0,,,,,,1900,,,,,,54.1,23.7
?,?,/town/wielen.htm,52?53',16?10',Wielen,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.894444,16.171111+(Wielen)&ie=UTF8&ll=52.894444,16.171111&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.894444&long=16.171111,0,,,,,,1900,,,,,,52.894444,16.171111
?,?,/town/wieliszew.htm,52?27',20?58',Wieliszew,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.45,20.966667+(Wieliszew)&ie=UTF8&ll=52.45,20.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.45&long=20.966667,0,,,,,,1900,,,,,,52.45,20.966667
?,Galicia,/town/wielkie_oczy.htm,50?01',23?09',Wielkie Oczy,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.016667,23.15+(Wielkie Oczy)&ie=UTF8&ll=50.016667,23.15&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.016667&long=23.15,-535046,"Alternate?names: Wielkie Oczy [Pol], Vilkatch [Yid], Velyki Ochi [Ukr], Vilkatchi, Vilkoch","Hebrew: ?????? ???'?
23 miles NE of Przemy?l, 12 miles NW of Yavoriv (Jawor?w), 10 miles S of Lubacz?w.",898,Lwow,898,1900,,,,,,50.016667,23.15
Langendorf,?,/town/wielowies.htm,50?31',18?38',Wielowies,Katowice,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.516667,18.633333+(Wielowies)&ie=UTF8&ll=50.516667,18.633333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.516667&long=18.633333,0,,,,,,1900,,,,,,50.516667,18.633333
?,Kalisz,/town/wielun.htm,51?13',18?33',Wielun,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.216667,18.55+(Wielun)&ie=UTF8&ll=51.216667,18.55&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.216667&long=18.55,-535123,"Alternate?names: Wielu? [Pol], Vielun [Yid], Velyun' [Rus], Welun [Ger], Velun [Lat], Vaylun, Weilun","Russian: ??????.   Hebrew: ??????
38 miles NW of Cz?stochowa, 42 miles SSE of Kalisz, 54 miles SW of ??d?.","2,732",Kalisz,2732,1900,,,,,,51.216667,18.55
?,Lublin,/town/wieniawa.htm,51?22',20?48',Wieniawa,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.366667,20.8+(Wieniawa)&ie=UTF8&ll=51.366667,20.8&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.366667&long=20.8,-535129,,,,,,1900,,,,,,51.366667,20.8
?,Kalisz,/town/wieruszow.htm,51?17',18?10',Wieruszow,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.283333,18.166667+(Wieruszow)&ie=UTF8&ll=51.283333,18.166667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.283333&long=18.166667,-535172,"Alternate?names: Wierusz?w [Pol], Viroshov [Yid], Verushuv [Rus], Weruschau [Ger], Verushev, Vyershuv, Vyerushov, Vyerushuv, Wierusz?w nad Prosna","Yiddish: ??????????.   Russian: ??????? / ???????.
65 miles WSW of ??d?, 32 miles S of Kalisz, 17 miles WNW of Wielu?.","1,587 (in 1897), 2,300 (in 1921)",Kalisz,1587,1897,2300,1921,713.0,24.0,29.708333333333332,51.283333,18.166667
?,?,/town/wieruszyce.htm,?,?,Wieruszyce,?,,,0,,,,,,1900,,,,,,,
?,Radom,/town/wierzbica.htm,51?15',21?05',Wierzbica,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.25,21.083333+(Wierzbica)&ie=UTF8&ll=51.25,21.083333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.25&long=21.083333,0,,,,,,1900,,,,,,51.25,21.083333
?,Radom,/town/wierzbnik.htm,51?03',21?05',Wierzbnik,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.05,21.083333+(Wierzbnik)&ie=UTF8&ll=51.05,21.083333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.05&long=21.083333,-535230,"Alternate?names: Wierzbnik [Pol], Vierzhbinik [Yid], Vyerzhbnik [Rus], Wierzbnik-Starachowice [Pol, 1939-1952], Starachowice, Starakhovits, Strachovitza, Verzhbnik, Wierzbnik Starachow, Verzhbnik Starakhov, Vyerzbnik, Vyerzhbanik","Russian: ????????.   Hebrew: ????'????-?????????
25 miles S of Radom, 24 miles NE of Kielce, 11 miles SW of I??a.  
Since 1952, Wierzbnik is part of Starachowice.","975 (in 1897), 2,159 (in 1921)",Radom,975,1897,2159,1921,1184.0,24.0,49.333333333333336,51.05,21.083333
Wieschowa,?,/town/wieszowa.htm,50?23',18?45',Wieszowa,Katowice,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.383333,18.75+(Wieszowa)&ie=UTF8&ll=50.383333,18.75&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.383333&long=18.75,0,,,,,,1900,,,,,,50.383333,18.75
?,Kalisz,/town/wilczyn.htm,52?29',18?10',Wilczyn,Poznan,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.483333,18.166667+(Wilczyn)&ie=UTF8&ll=52.483333,18.166667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.483333&long=18.166667,-535503,"Alternate?names: Wilczyn [Pol], Altst?dtel [Ger, 1943?45]","24 miles E of Gniezno (Gnesen), 19 miles N of Konin, 18 miles NE of S?upca.",~100,Kalisz,100,1900,,,,,,52.483333,18.166667
Vinniki,Galicia,/town/winniki.htm,49?49',24?06',Winniki,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.816667,24.1+(Winniki)&ie=UTF8&ll=49.816667,24.1&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.816667&long=24.1,-1058297,"Alternate?names: Vynnyky [Ukr], Winniki [Pol], Vinniki [Rus]","Ukrainian/Russian: ???????.   Hebrew: ??????
5 miles ESE of Lviv (Lw?w), 11 miles SW of Novyy Yarychiv (Jarycz?w Nowy).","302 (in 1890), 250 (in 1921)",Lwow,302,1890,250,1921,-52.0,31.0,-1.6774193548387097,49.816667,24.1
?,?,/town/wiskitki.htm,52?05',20?24',Wiskitki,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.083333,20.4+(Wiskitki)&ie=UTF8&ll=52.083333,20.4&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.083333&long=20.4,-535702,"Alternate?names: Wiskitki [Pol], Viskit [Yid], Viskitki [Rus], Wiskiti","Russian: ????????.   Yiddish: ???????
28 miles WSW of Warsaw, 3 miles NW of ?yrard?w, with which it shares a yizkor book.","1,138",Warszawa,1138,1900,,,,,,52.083333,20.4
?,Kielce,/town/wislica.htm,50?21',20?41',Wislica,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.35,20.683333+(Wislica)&ie=UTF8&ll=50.35,20.683333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.35&long=20.683333,-535716,"Alternate?names: Wi?lica [Pol], Vayslits [Yid], Vislitza [Rus], Vishlitsa, Veislitz, Wyslica, Wislits","Yiddish: ????????.   Russian: ???????.
33 miles S of Kielce, 14 miles SE of Pi?cz?w (Pintshev).","1,775 (in 1897), 1,341 (in 1921)",Kielce,1775,1897,1341,1921,-434.0,24.0,-18.083333333333332,50.35,20.683333
?,?,/town/wisnicz.htm,?,?,Wisnicz,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wisnicz_stary.htm,?,?,Wisnicz Stary,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wisznice.htm,51?48',23?13',Wisznice,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.8,23.216667+(Wisznice)&ie=UTF8&ll=51.8,23.216667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.8&long=23.216667,-535775,"Alternate?names: Wisznice [Pol], Vishnitza [Yid], Vishnitze [Rus]","Russian: ???????.   Hebrew: ???????
47 miles NE of Lublin, 47 miles ESE of Siedlce, 29 miles SW of Brest, 22 miles NW of W?odawa.","696 (in 1857), 811 (in 1921)",Siedlce,696,1857,811,1921,115.0,64.0,1.796875,51.8,23.216667
?,Suwalki,/town/wizajny.htm,54?22',22?51',Wizajny,Bialystok,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=54.366667,22.85+(Wizajny)&ie=UTF8&ll=54.366667,22.85&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=54.366667&long=22.85,-535898,"Alternate?names: Wi?ajny [Pol], Vizhon [Yid], Vizhainy [Rus], Vi?ainis [Lith], Vizhan, Wizuny","Russian: ???????.   Hebrew: ???????
19 miles N of Suwa?ki (Suvalk), near the border with Lithuania.","1,172 (in 1867), 332 (in 1921)",Suwalki,1172,1867,332,1921,-840.0,54.0,-15.555555555555555,54.366667,22.85
?,Lomza,/town/wizna.htm,53?12',22?23',Wizna,Bialystok,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.2,22.383333+(Wizna)&ie=UTF8&ll=53.2,22.383333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.2&long=22.383333,-535903,"Alternate?names: Wizna [Pol], Vizhna [Yid], Vizna [Rus], Wyzne","Russian: ?????.   Hebrew: ?????
12 miles E of ?om?a, 32 miles W of Bia?ystok.",876,Lomza,876,1900,,,,,,53.2,22.383333
Leslau,Warszawa,/town/wloclawek.htm,52?39',19?02',Wloclawek,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.65,19.033333+(Wloclawek)&ie=UTF8&ll=52.65,19.033333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.65&long=19.033333,-535957,"Alternate?names: W?oc?awek [Pol], Vlatzlavek [Yid], Vlotslavek [Rus], Vladislavia [Lat], Leslau [Ger, 1940-45], Alt Lesle, Votslavsk","Russian: ?????????.   Yiddish: ???????????
On the Wis?a (Vistula), 87 miles WNW of Warsaw, 29 miles WNW of P?ock.","4,248 (in 1897), 10,209 (in1931)",Warszawa,4248,1897,10209,1931,5961.0,34.0,175.3235294117647,52.65,19.033333
?,?,/town/wlodawa.htm,51?34',23?33',Wlodawa,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.566667,23.55+(Wlodawa)&ie=UTF8&ll=51.566667,23.55&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.566667&long=23.55,-535965,"Alternate?names: W?odawa [Pol], Vlodava [Yid, Rus], Vladova, Vlodavi, Vlodeve, Vlodova, Wlodowa","Russian: ???????.  Hebrew: ???????  
On the Bug River (Poland-Belarus border), 38 miles S of Brest-Litovsk, 47 miles ENE of Lublin.","3,670",Siedlce,3670,1900,,,,,,51.566667,23.55
?,Kielce,/town/wloszczowa.htm,50?52',19?58',Wloszczowa,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.866667,19.966667+(Wloszczowa)&ie=UTF8&ll=50.866667,19.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.866667&long=19.966667,-536015,"Alternate?names: W?oszczowa [Pol], Vlotsheve [Yid], Vloshchova [Rus], Vloshtchovi","Russian: ??????? / ??????.   Hebrew: ?????'???
31 miles W of Kielce, 54 miles N of Krak?w.","2,530 (in 1897), 2,910 (in 1921)",Kielce,2530,1897,2910,1921,380.0,24.0,15.833333333333334,50.866667,19.966667
?,?,/town/wodynie.htm,52?03',21?58',Wodynie,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.05,21.966667+(Wodynie)&ie=UTF8&ll=52.05,21.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.05&long=21.966667,0,,,,,,1900,,,,,,52.05,21.966667
?,Kielce,/town/wodzislaw.htm,50?32',20?12',Wodzislaw,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.533333,20.2+(Wodzislaw)&ie=UTF8&ll=50.533333,20.2&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.533333&long=20.2,-536056,"Alternate?names: Wodzis?aw [Pol], Vodislov [Yid], Vodzislav [Rus], Vodislav, Voydislav","Russian: ?????????.   Hebrew: ?????????
34 miles NNE of Krak?w, 29 miles SW of Kielce, 8 miles SSW of J?drzej?w.","2,667",Kielce,2667,1900,,,,,,50.533333,20.2
Loslau,Prussia,/town/wodzislaw_slask.htm,50?18',18?28',Wodzislaw Slaski,Katowice,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.3,18.466667+(Wodzislaw Slaski)&ie=UTF8&ll=50.3,18.466667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.3&long=18.466667,-536057,"Alternate?names: Wodzis?aw ?l?ski [Pol], Loslau [Ger], Vladislav [Cz], Wodzisuaw ?l?nski [Slov], Vladislavia [Lat], Wodzis?aw, Wodis?aw-?l?ski","In Silesia, 32 miles SW of Katowice, 14 miles NE of Ostrava, near the Czech border.  
[Not to be confused with Wodzis?aw SW of Kielce].",302 (in 1890),Prussia,302,1890,,,,,,50.3,18.466667
?,?,/town/wohyn.htm,51?45',22?47',Wohyn,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.75,22.783333+(Wohyn)&ie=UTF8&ll=51.75,22.783333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.75&long=22.783333,-536060,"Alternate?names: Wohy? [Pol], Vohin [Yid], Vokhyn' [Rus], Wohy? Lubelski","Russian: ??????.   Hebrew: ?????
7 miles ESE of Radzy? Podlaski, 16 miles S of Mi?dzyrzec Podlaski.","~1,000",Siedlce,1000,1900,,,,,,51.75,22.783333
?,?,/town/wojnicz.htm,49?58',20?50',Wojnicz,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.966667,20.833333+(Wojnicz)&ie=UTF8&ll=49.966667,20.833333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.966667&long=20.833333,-536149,"Alternate?names: Wojnicz [Pol], Voynitch [Yid]"," Hebrew: '??????
7 miles WSW of Tarn?w.","200 (in 1880), 164 (in 1921)",Krakow,200,1880,164,1921,-36.0,41.0,-0.8780487804878049,49.966667,20.833333
?,?,/town/wojslawice.htm,50?55',23?33',Wojslawice,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.916667,23.55+(Wojslawice)&ie=UTF8&ll=50.916667,23.55&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.916667&long=23.55,-536186,"Alternate?names: Wojs?awice [Pol], Voyslavits [Yid], Voislavitse [Rus], Voslovichl, Voislavize, Woislawice, Wloslawitz","Russian: ??????????.   Yiddish: ??????????? 
48 miles ESE of Lublin, 19 miles NE of Zamo??, 15 miles S of Che?m.",~800,Lublin,800,1900,,,,,,50.916667,23.55
?,?,/town/wokowice.htm,?,?,Wokowice,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wola_batorska.htm,?,?,Wola Batorska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wola_debinska.htm,?,?,Wola Debinska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wola_drwinska.htm,?,?,Wola Drwinska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wola_nieszkowsk.htm,?,?,Wola Nieszkowska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wola_zabierzows.htm,?,?,Wola Zabierzowska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/wolanow.htm,51?23',20?58',Wolanow,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.383333,20.966667+(Wolanow)&ie=UTF8&ll=51.383333,20.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.383333&long=20.966667,-536430,"Alternate?names: Wolan?w [Pol], Volonov [Yid], Volianuv [Rus]","Russian: ??????? / ???????.   Hebrew: ???????
8 miles W of Radom.","333 (in 1897), 313 (in 1921)",Radom,333,1897,313,1921,-20.0,24.0,-0.8333333333333334,51.383333,20.966667
?,?,/town/wolborz.htm,51?30',19?50',Wolborz,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.5,19.833333+(Wolborz)&ie=UTF8&ll=51.5,19.833333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.5&long=19.833333,-536596,"Alternate?names: Wolb?rz [Pol], Volborzh [Yid], Vol'buzh [Rus], Wolbozh","Russian: ??????? / ????????.   Hebrew: '??????
10 miles NE of Piotrk?w Trybunalski, 23 miles SE of ??d?.","437 (in 1897), 443 (in 1921)",Piotrkow,437,1897,443,1921,6.0,24.0,0.25,51.5,19.833333
?,Kielce,/town/wolbrom.htm,50?22',19?46',Wolbrom,Krakow,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.366667,19.766667+(Wolbrom)&ie=UTF8&ll=50.366667,19.766667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.366667&long=19.766667,-536597,"Alternate?names: Wolbrom [Pol], Volbrom [Yid, Rus], Wolfram [Ger]","Russian: ????????.   Yiddish: ??????????
50 miles SW of Kielce, 21 miles NNW of Krak?w, 11 miles NE of Olkusz.","2,901 (in 1897), 4,276 (in 1921)",Kielce,2901,1897,4276,1921,1375.0,24.0,57.291666666666664,50.366667,19.766667
Konstadt,?,/town/wolczyn.htm,51?01',18?03',Wolczyn,Opole,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.016667,18.05+(Wolczyn)&ie=UTF8&ll=51.016667,18.05&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.016667&long=18.05,0,,,,,,1900,,,,,,51.016667,18.05
Wollin,?,/town/wolin.htm,53?50',14?36',Wolin,Szczecin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.833333,14.6+(Wolin)&ie=UTF8&ll=53.833333,14.6&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.833333&long=14.6,0,,,,,,1900,,,,,,53.833333,14.6
Breslau,?,/town/wroclaw.htm,51?05',17?00',Wroclaw,Wroclaw,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.083333,17+(Wroclaw)&ie=UTF8&ll=51.083333,17&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.083333&long=17,-537080,"Alternate?names: Wroc?aw [Pol], Breslau [Ger], Bresle [Yid], Vratislav [Cz], Vrotslav [Rus], Wratislavia [Lat], Boroszl? [Hun], Brassel [Silesian], Wratislavia [Lat], Wros?aw, Breslavl', Breslavia, Bresslau","Yiddish: ?????? / ???????
In SW Poland, the historical capital of Lower Silesia.  
Largest city in western Poland.","17,500 (1880), 19,722 (1933)",Prussia,17500,1880,19722,1933,2222.0,53.0,41.924528301886795,51.083333,17
Breslau bis Waldenberg,?,/town/wroclaw_region.htm,?,?,Wroclaw region,Wroclaw,,,0,,,,,,1900,,,,,,,
Breslau,?,/town/wroclaw-hundsfo.htm,?,?,Wroclaw-Hundsford,Wroclaw,,,0,,,,,,1900,,,,,,,
Hundsfeld,?,/town/wroclaw-psie_po.htm,?,?,Wroclaw-Psie Pole,Wroclaw,,,0,,,,,,1900,,,,,,,
Wronke,?,/town/wronki.htm,52?43',16?24',Wronki,Poznan,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.716667,16.4+(Wronki)&ie=UTF8&ll=52.716667,16.4&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.716667&long=16.4,-537105,"Alternate?names: Wronki [Pol], Wronke [Ger]",32 miles NW of Pozna? (Posen).,569 (in 1890),Prussia,569,1890,,,,,,52.716667,16.4
?,?,/town/wrzepia.htm,?,?,Wrzepia,?,,,0,,,,,,1900,,,,,,,
Wreschen,?,/town/wrzesnia.htm,52?19',17?35',Wrzesnia,Poznan,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.316667,17.583333+(Wrzesnia)&ie=UTF8&ll=52.316667,17.583333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.316667&long=17.583333,-537153,"Alternate?names: Wrze?nia [Pol], Wreschen [Ger], Vreshne [Yid], V?esno [Cz], Vzhes'nya"," Yiddish: ???????
27 miles ESE of Pozna? (Posen).",490 (in 1905),Prussia,490,1905,,,,,,52.316667,17.583333
Fraustadt,?,/town/wschowa.htm,51?48',16?19',Wschowa,Zielona,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.8,16.316667+(Wschowa)&ie=UTF8&ll=51.8,16.316667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.8&long=16.316667,-537187,"Alternate?names: Wschowa [Pol], Fraustadt [Ger]","50 miles SSW of Pozna? (Posen), 12 miles WSW of Leszno (Lissa).","318 (in 1885), 125 (in 1933)",Prussia,318,1885,125,1933,-193.0,48.0,-4.020833333333333,51.8,16.316667
Wilatowen,?,/town/wylatowo.htm,52?37',17?56',Wylatowo,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.616667,17.933333+(Wylatowo)&ie=UTF8&ll=52.616667,17.933333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.616667&long=17.933333,0,,,,,,1900,,,,,,52.616667,17.933333
Wirsitz,?,/town/wyrzysk.htm,53?10',17?16',Wyrzysk,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.166667,17.266667+(Wyrzysk)&ie=UTF8&ll=53.166667,17.266667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.166667&long=17.266667,-537488,,,,,,1900,,,,,,53.166667,17.266667
?,?,/town/wysokie.htm,50?55',22?40',Wysokie,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.916667,22.666667+(Wysokie)&ie=UTF8&ll=50.916667,22.666667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.916667&long=22.666667,-537567,"Alternate?names: Wysokie [Pol], Wysokie (near Krasnystaw)","Russian: ??????.   Hebrew: ????????
There are 16 places named 'Wysokie' in Poland.
This one is 23 miles WSW of Krasnystaw, 23 miles S of Lublin, 29 miles WNW of Zamo??.","352 (in 1895), 285 (in 1921)",Lublin,352,1895,285,1921,-67.0,26.0,-2.576923076923077,50.916667,22.666667
?,Lomza,/town/wysokie_mazowie.htm,52?55',22?31',Wysokie Mazowieckie,Bialystok,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.916667,22.516667+(Wysokie Mazowieckie)&ie=UTF8&ll=52.916667,22.516667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.916667&long=22.516667,-537585,"Alternate?names: Wysokie Mazowieckie [Pol], Visoka-Mazovietzk [Yid], Visoki [Yid], Mazowieck [Pol, before 1866], Vysokie-Mazovietzkie [Rus], Visoke Mazovyetsk","Yiddish: ???????-??????????.    
Russian: ??????-?????????.
26 miles SE of ?om?a, 30 miles WSW of Bia?ystok.","1,910",Lomza,1910,1900,,,,,,52.916667,22.516667
?,?,/town/wyszanow.htm,51?22',18?10',Wyszanow,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.366667,18.166667+(Wyszanow)&ie=UTF8&ll=51.366667,18.166667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.366667&long=18.166667,-537609,,,,,,1900,,,,,,51.366667,18.166667
?,Warszawa,/town/wyszkow.htm,52?36',21?28',Wyszkow,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.6,21.466667+(Wyszkow)&ie=UTF8&ll=52.6,21.466667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.6&long=21.466667,-537623,"Alternate?names: Wyszk?w [Pol], Vishkov [Yid], Vyshkov [Rus], Vishkeve, Viszkuv","Russian: ?????? / ??????.   Yiddish: ?????????.    
 Hebrew: ?????? 
31 miles NE of Warsaw, 17 miles ESE of Pu?tusk.","3,207 (in 1897), 4,412 (in 1921)",Warszawa,3207,1897,4412,1921,1205.0,24.0,50.208333333333336,52.6,21.466667
?,Plock,/town/wyszogrod.htm,52?23',20?12',Wyszogrod,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.383333,20.2+(Wyszogrod)&ie=UTF8&ll=52.383333,20.2&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.383333&long=20.2,-537630,"Alternate?names: Wyszogr?d [Pol], Vishogrod [Yid], Vyshogrud [Rus], Vishegrod, Vishogrud","Russian: ????????.   Yiddish: ????????  
35 miles WNW of Warszawa, 24 miles ESE of P?ock (Plotsk).","2,735",Plock,2735,1900,,,,,,52.383333,20.2
Verkhovina,Galicia,/town/zabie.htm,48?09',24?47',Zabie,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=48.15,24.783333+(Zabie)&ie=UTF8&ll=48.15,24.783333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=48.15&long=24.783333,-1058044,"Alternate?names: Verkhovyna [Ukr], ?abie [Pol], Zhab?ye [Ukr, until 1962], Zhabya [Yid], Zhabeye, Zhabie, Zabia, Verkhovina","Ukrainian: ????????? / ???'?.   Hebrew: ?'????
54 miles S of Ivano-Frankivsk (Stanis?aw?w), 28 miles SSW of Kolomyya (Ko?omyja).","654 (in 1890), 673 (in 1921)",Stanislawow,654,1890,673,1921,19.0,31.0,0.6129032258064516,48.15,24.783333
